fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5006_337_324,5,EUR,0,0,5,
741_5006_337_326,5,EUR,0,0,5,
741_5006_337_333,5,EUR,0,0,5,
741_5006_337_3968,5,EUR,0,0,5,
741_5006_337_3971,5,EUR,0,0,5,
741_5006_337_3974,5,EUR,0,0,5,
741_5006_337_3975,5,EUR,0,0,5,
741_5006_338_1,5,EUR,0,0,5,
741_5006_338_324,5,EUR,0,0,5,
741_5006_338_326,5,EUR,0,0,5,
741_5006_338_333,5,EUR,0,0,5,
741_5006_338_337,5,EUR,0,0,5,
741_5006_338_339,5,EUR,0,0,5,
741_5006_338_340,5,EUR,0,0,5,
741_5006_338_3928,5,EUR,0,0,5,
741_5006_338_3944,5,EUR,0,0,5,
741_5006_338_3949,5,EUR,0,0,5,
741_5006_338_3963,5,EUR,0,0,5,
741_5006_338_3968,5,EUR,0,0,5,
741_5006_338_3971,5,EUR,0,0,5,
741_5006_338_3974,5,EUR,0,0,5,
741_5006_338_3975,5,EUR,0,0,5,
741_5006_338_7060,5,EUR,0,0,5,
741_5006_338_7194,5,EUR,0,0,5,
741_5006_338_7973,5,EUR,0,0,5,
741_5006_339_1,5,EUR,0,0,5,
741_5006_339_324,5,EUR,0,0,5,
741_5006_339_326,5,EUR,0,0,5,
741_5006_339_333,5,EUR,0,0,5,
741_5006_339_337,5,EUR,0,0,5,
741_5006_339_3968,5,EUR,0,0,5,
741_5006_339_3971,5,EUR,0,0,5,
741_5006_339_3974,5,EUR,0,0,5,
741_5006_339_3975,5,EUR,0,0,5,
741_5006_340_1,5,EUR,0,0,5,
741_5006_340_324,5,EUR,0,0,5,
741_5006_340_326,5,EUR,0,0,5,
741_5006_340_333,5,EUR,0,0,5,
741_5006_340_337,5,EUR,0,0,5,
741_5006_340_339,5,EUR,0,0,5,
741_5006_340_3928,5,EUR,0,0,5,
741_5006_340_3944,5,EUR,0,0,5,
741_5006_340_3949,5,EUR,0,0,5,
741_5006_340_3963,5,EUR,0,0,5,
741_5006_340_3968,5,EUR,0,0,5,
741_5006_340_3971,5,EUR,0,0,5,
741_5006_340_3974,5,EUR,0,0,5,
741_5006_340_3975,5,EUR,0,0,5,
741_5006_340_7060,5,EUR,0,0,5,
741_5006_340_7194,5,EUR,0,0,5,
741_5006_340_7973,5,EUR,0,0,5,
741_5006_3906_1,5,EUR,0,0,5,
741_5006_3906_323,5,EUR,0,0,5,
741_5006_3906_324,5,EUR,0,0,5,
741_5006_3906_325,5,EUR,0,0,5,
741_5006_3906_326,5,EUR,0,0,5,
741_5006_3906_332,5,EUR,0,0,5,
741_5006_3906_333,5,EUR,0,0,5,
741_5006_3906_337,5,EUR,0,0,5,
741_5006_3906_338,5,EUR,0,0,5,
741_5006_3906_339,5,EUR,0,0,5,
741_5006_3906_340,5,EUR,0,0,5,
741_5006_3906_3913,5,EUR,0,0,5,
741_5006_3906_3916,5,EUR,0,0,5,
741_5006_3906_3919,5,EUR,0,0,5,
741_5006_3906_3922,5,EUR,0,0,5,
741_5006_3906_3928,5,EUR,0,0,5,
741_5006_3906_3944,5,EUR,0,0,5,
741_5006_3906_3949,5,EUR,0,0,5,
741_5006_3906_3963,5,EUR,0,0,5,
741_5006_3906_3968,5,EUR,0,0,5,
741_5006_3906_3971,5,EUR,0,0,5,
741_5006_3906_3974,5,EUR,0,0,5,
741_5006_3906_3975,5,EUR,0,0,5,
741_5006_3906_7060,5,EUR,0,0,5,
741_5006_3906_7194,5,EUR,0,0,5,
741_5006_3906_7973,5,EUR,0,0,5,
741_5006_3913_1,5,EUR,0,0,5,
741_5006_3913_323,5,EUR,0,0,5,
741_5006_3913_324,5,EUR,0,0,5,
741_5006_3913_325,5,EUR,0,0,5,
741_5006_3913_326,5,EUR,0,0,5,
741_5006_3913_332,5,EUR,0,0,5,
741_5006_3913_333,5,EUR,0,0,5,
741_5006_3913_337,5,EUR,0,0,5,
741_5006_3913_338,5,EUR,0,0,5,
741_5006_3913_339,5,EUR,0,0,5,
741_5006_3913_340,5,EUR,0,0,5,
741_5006_3913_3916,5,EUR,0,0,5,
741_5006_3913_3919,5,EUR,0,0,5,
741_5006_3913_3922,5,EUR,0,0,5,
741_5006_3913_3928,5,EUR,0,0,5,
741_5006_3913_3944,5,EUR,0,0,5,
741_5006_3913_3949,5,EUR,0,0,5,
741_5006_3913_3963,5,EUR,0,0,5,
741_5006_3913_3968,5,EUR,0,0,5,
741_5006_3913_3971,5,EUR,0,0,5,
741_5006_3913_3974,5,EUR,0,0,5,
741_5006_3913_3975,5,EUR,0,0,5,
741_5006_3913_7060,5,EUR,0,0,5,
741_5006_3913_7194,5,EUR,0,0,5,
741_5006_3913_7973,5,EUR,0,0,5,
741_5006_3916_1,5,EUR,0,0,5,
741_5006_3916_324,5,EUR,0,0,5,
741_5006_3916_325,5,EUR,0,0,5,
741_5006_3916_326,5,EUR,0,0,5,
741_5006_3916_332,5,EUR,0,0,5,
741_5006_3916_333,5,EUR,0,0,5,
741_5006_3916_337,5,EUR,0,0,5,
741_5006_3916_338,5,EUR,0,0,5,
741_5006_3916_339,5,EUR,0,0,5,
741_5006_3916_340,5,EUR,0,0,5,
741_5006_3916_3919,5,EUR,0,0,5,
741_5006_3916_3922,5,EUR,0,0,5,
741_5006_3916_3928,5,EUR,0,0,5,
741_5006_3916_3944,5,EUR,0,0,5,
741_5006_3916_3949,5,EUR,0,0,5,
741_5006_3916_3963,5,EUR,0,0,5,
741_5006_3916_3968,5,EUR,0,0,5,
741_5006_3916_3971,5,EUR,0,0,5,
741_5006_3916_3974,5,EUR,0,0,5,
741_5006_3916_3975,5,EUR,0,0,5,
741_5006_3916_7060,5,EUR,0,0,5,
741_5006_3916_7194,5,EUR,0,0,5,
741_5006_3916_7973,5,EUR,0,0,5,
741_5006_3919_1,5,EUR,0,0,5,
741_5006_3919_324,5,EUR,0,0,5,
741_5006_3919_326,5,EUR,0,0,5,
741_5006_3919_332,5,EUR,0,0,5,
741_5006_3919_333,5,EUR,0,0,5,
741_5006_3919_337,5,EUR,0,0,5,
741_5006_3919_338,5,EUR,0,0,5,
741_5006_3919_339,5,EUR,0,0,5,
741_5006_3919_340,5,EUR,0,0,5,
741_5006_3919_3922,5,EUR,0,0,5,
741_5006_3919_3928,5,EUR,0,0,5,
741_5006_3919_3944,5,EUR,0,0,5,
741_5006_3919_3949,5,EUR,0,0,5,
741_5006_3919_3963,5,EUR,0,0,5,
741_5006_3919_3968,5,EUR,0,0,5,
741_5006_3919_3971,5,EUR,0,0,5,
741_5006_3919_3974,5,EUR,0,0,5,
741_5006_3919_3975,5,EUR,0,0,5,
741_5006_3919_7060,5,EUR,0,0,5,
741_5006_3919_7194,5,EUR,0,0,5,
741_5006_3919_7973,5,EUR,0,0,5,
741_5006_3922_1,5,EUR,0,0,5,
741_5006_3922_324,5,EUR,0,0,5,
741_5006_3922_326,5,EUR,0,0,5,
741_5006_3922_333,5,EUR,0,0,5,
741_5006_3922_337,5,EUR,0,0,5,
741_5006_3922_338,5,EUR,0,0,5,
741_5006_3922_339,5,EUR,0,0,5,
741_5006_3922_340,5,EUR,0,0,5,
741_5006_3922_3928,5,EUR,0,0,5,
741_5006_3922_3944,5,EUR,0,0,5,
741_5006_3922_3949,5,EUR,0,0,5,
741_5006_3922_3963,5,EUR,0,0,5,
741_5006_3922_3968,5,EUR,0,0,5,
741_5006_3922_3971,5,EUR,0,0,5,
741_5006_3922_3974,5,EUR,0,0,5,
741_5006_3922_3975,5,EUR,0,0,5,
741_5006_3922_7060,5,EUR,0,0,5,
741_5006_3922_7194,5,EUR,0,0,5,
741_5006_3922_7973,5,EUR,0,0,5,
741_5006_3928_1,5,EUR,0,0,5,
741_5006_3928_324,5,EUR,0,0,5,
741_5006_3928_326,5,EUR,0,0,5,
741_5006_3928_333,5,EUR,0,0,5,
741_5006_3928_337,5,EUR,0,0,5,
741_5006_3928_339,5,EUR,0,0,5,
741_5006_3928_3944,5,EUR,0,0,5,
741_5006_3928_3949,5,EUR,0,0,5,
741_5006_3928_3963,5,EUR,0,0,5,
741_5006_3928_3968,5,EUR,0,0,5,
741_5006_3928_3971,5,EUR,0,0,5,
741_5006_3928_3974,5,EUR,0,0,5,
741_5006_3928_3975,5,EUR,0,0,5,
741_5006_3928_7060,5,EUR,0,0,5,
741_5006_3928_7194,5,EUR,0,0,5,
741_5006_3928_7973,5,EUR,0,0,5,
741_5006_3944_1,5,EUR,0,0,5,
741_5006_3944_324,5,EUR,0,0,5,
741_5006_3944_326,5,EUR,0,0,5,
741_5006_3944_333,5,EUR,0,0,5,
741_5006_3944_337,5,EUR,0,0,5,
741_5006_3944_339,5,EUR,0,0,5,
741_5006_3944_3949,5,EUR,0,0,5,
741_5006_3944_3963,5,EUR,0,0,5,
741_5006_3944_3968,5,EUR,0,0,5,
741_5006_3944_3971,5,EUR,0,0,5,
741_5006_3944_3974,5,EUR,0,0,5,
741_5006_3944_3975,5,EUR,0,0,5,
741_5006_3944_7060,5,EUR,0,0,5,
741_5006_3944_7194,5,EUR,0,0,5,
741_5006_3944_7973,5,EUR,0,0,5,
741_5006_3949_1,5,EUR,0,0,5,
741_5006_3949_324,5,EUR,0,0,5,
741_5006_3949_326,5,EUR,0,0,5,
741_5006_3949_333,5,EUR,0,0,5,
741_5006_3949_337,5,EUR,0,0,5,
741_5006_3949_339,5,EUR,0,0,5,
741_5006_3949_3963,5,EUR,0,0,5,
741_5006_3949_3968,5,EUR,0,0,5,
741_5006_3949_3971,5,EUR,0,0,5,
741_5006_3949_3974,5,EUR,0,0,5,
741_5006_3949_3975,5,EUR,0,0,5,
741_5006_3963_1,5,EUR,0,0,5,
741_5006_3963_324,5,EUR,0,0,5,
741_5006_3963_326,5,EUR,0,0,5,
741_5006_3963_333,5,EUR,0,0,5,
741_5006_3963_337,5,EUR,0,0,5,
741_5006_3963_339,5,EUR,0,0,5,
741_5006_3963_3968,5,EUR,0,0,5,
741_5006_3963_3971,5,EUR,0,0,5,
741_5006_3963_3974,5,EUR,0,0,5,
741_5006_3963_3975,5,EUR,0,0,5,
741_5006_3968_1,5,EUR,0,0,5,
741_5006_3968_324,5,EUR,0,0,5,
741_5006_3968_326,5,EUR,0,0,5,
741_5006_3968_333,5,EUR,0,0,5,
741_5006_3968_337,5,EUR,0,0,5,
741_5006_3968_3971,5,EUR,0,0,5,
741_5006_3968_3974,5,EUR,0,0,5,
741_5006_3968_3975,5,EUR,0,0,5,
741_5006_3971_1,5,EUR,0,0,5,
741_5006_3971_324,5,EUR,0,0,5,
741_5006_3971_326,5,EUR,0,0,5,
741_5006_3971_333,5,EUR,0,0,5,
741_5006_3971_3974,5,EUR,0,0,5,
741_5006_3971_3975,5,EUR,0,0,5,
741_5006_3974_1,5,EUR,0,0,5,
741_5006_3974_324,5,EUR,0,0,5,
741_5006_3974_326,5,EUR,0,0,5,
741_5006_3974_3975,5,EUR,0,0,5,
741_5006_3975_1,5,EUR,0,0,5,
741_5006_3975_324,5,EUR,0,0,5,
741_5006_7060_1,5,EUR,0,0,5,
741_5006_7060_324,5,EUR,0,0,5,
741_5006_7060_326,5,EUR,0,0,5,
741_5006_7060_333,5,EUR,0,0,5,
741_5006_7060_337,5,EUR,0,0,5,
741_5006_7060_339,5,EUR,0,0,5,
741_5006_7060_3949,5,EUR,0,0,5,
741_5006_7060_3963,5,EUR,0,0,5,
741_5006_7060_3968,5,EUR,0,0,5,
741_5006_7060_3971,5,EUR,0,0,5,
741_5006_7060_3974,5,EUR,0,0,5,
741_5006_7060_3975,5,EUR,0,0,5,
741_5006_7060_7973,5,EUR,0,0,5,
741_5006_7194_1,5,EUR,0,0,5,
741_5006_7194_324,5,EUR,0,0,5,
741_5006_7194_326,5,EUR,0,0,5,
741_5006_7194_333,5,EUR,0,0,5,
741_5006_7194_337,5,EUR,0,0,5,
741_5006_7194_339,5,EUR,0,0,5,
741_5006_7194_3949,5,EUR,0,0,5,
741_5006_7194_3963,5,EUR,0,0,5,
741_5006_7194_3968,5,EUR,0,0,5,
741_5006_7194_3971,5,EUR,0,0,5,
741_5006_7194_3974,5,EUR,0,0,5,
741_5006_7194_3975,5,EUR,0,0,5,
741_5006_7194_7060,5,EUR,0,0,5,
741_5006_7194_7973,5,EUR,0,0,5,
741_5006_7973_1,5,EUR,0,0,5,
741_5006_7973_324,5,EUR,0,0,5,
741_5006_7973_326,5,EUR,0,0,5,
741_5006_7973_333,5,EUR,0,0,5,
741_5006_7973_337,5,EUR,0,0,5,
741_5006_7973_339,5,EUR,0,0,5,
741_5006_7973_3949,5,EUR,0,0,5,
741_5006_7973_3963,5,EUR,0,0,5,
741_5006_7973_3968,5,EUR,0,0,5,
741_5006_7973_3971,5,EUR,0,0,5,
741_5006_7973_3974,5,EUR,0,0,5,
741_5006_7973_3975,5,EUR,0,0,5,
741_5007_1_2,4,EUR,0,0,5,
741_5007_1_323,4,EUR,0,0,5,
741_5007_1_324,4,EUR,0,0,5,
741_5007_1_325,4,EUR,0,0,5,
741_5007_1_326,4,EUR,0,0,5,
741_5007_1_332,4,EUR,0,0,5,
741_5007_1_333,4,EUR,0,0,5,
741_5007_1_337,4,EUR,0,0,5,
741_5007_1_338,4,EUR,0,0,5,
741_5007_1_339,4,EUR,0,0,5,
741_5007_1_340,4,EUR,0,0,5,
741_5007_1_341,4,EUR,0,0,5,
741_5007_1_342,4,EUR,0,0,5,
741_5007_1_346,4,EUR,0,0,5,
741_5007_1_2754,4,EUR,0,0,5,
741_5007_1_2788,4,EUR,0,0,5,
741_5007_1_2839,4,EUR,0,0,5,
741_5007_1_2844,4,EUR,0,0,5,
741_5007_1_2845,4,EUR,0,0,5,
741_5007_1_3110,4,EUR,0,0,5,
741_5007_1_3111,4,EUR,0,0,5,
741_5007_1_3134,4,EUR,0,0,5,
741_5007_1_3135,4,EUR,0,0,5,
741_5007_1_3156,4,EUR,0,0,5,
741_5007_1_3330,4,EUR,0,0,5,
741_5007_1_6101,4,EUR,0,0,5,
741_5007_1_6102,4,EUR,0,0,5,
741_5007_1_6104,4,EUR,0,0,5,
741_5007_1_6172,4,EUR,0,0,5,
741_5007_1_6279,4,EUR,0,0,5,
741_5007_1_6280,4,EUR,0,0,5,
741_5007_1_6284,4,EUR,0,0,5,
741_5007_1_6285,4,EUR,0,0,5,
741_5007_1_6286,4,EUR,0,0,5,
741_5007_1_6345,4,EUR,0,0,5,
741_5007_1_6367,4,EUR,0,0,5,
741_5007_1_6372,4,EUR,0,0,5,
741_5007_1_6393,4,EUR,0,0,5,
741_5007_1_6597,4,EUR,0,0,5,
741_5007_1_6869,4,EUR,0,0,5,
741_5007_1_7060,4,EUR,0,0,5,
741_5007_1_7336,4,EUR,0,0,5,
741_5007_1_7973,4,EUR,0,0,5,
741_5007_2_324,4,EUR,0,0,5,
741_5007_2_325,4,EUR,0,0,5,
741_5007_2_326,4,EUR,0,0,5,
741_5007_2_332,4,EUR,0,0,5,
741_5007_2_333,4,EUR,0,0,5,
741_5007_2_337,4,EUR,0,0,5,
741_5007_2_338,4,EUR,0,0,5,
741_5007_2_339,4,EUR,0,0,5,
741_5007_2_340,4,EUR,0,0,5,
741_5007_2_341,4,EUR,0,0,5,
741_5007_2_342,4,EUR,0,0,5,
741_5007_2_346,4,EUR,0,0,5,
741_5007_2_2839,4,EUR,0,0,5,
741_5007_2_2845,4,EUR,0,0,5,
741_5007_2_3110,4,EUR,0,0,5,
741_5007_2_3111,4,EUR,0,0,5,
741_5007_2_3134,4,EUR,0,0,5,
741_5007_2_3135,4,EUR,0,0,5,
741_5007_2_3156,4,EUR,0,0,5,
741_5007_2_3330,4,EUR,0,0,5,
741_5007_2_6104,4,EUR,0,0,5,
741_5007_2_6172,4,EUR,0,0,5,
741_5007_2_6279,4,EUR,0,0,5,
741_5007_2_6280,4,EUR,0,0,5,
741_5007_2_6284,4,EUR,0,0,5,
741_5007_2_6285,4,EUR,0,0,5,
741_5007_2_6286,4,EUR,0,0,5,
741_5007_2_6345,4,EUR,0,0,5,
741_5007_2_6367,4,EUR,0,0,5,
741_5007_2_6372,4,EUR,0,0,5,
741_5007_2_6393,4,EUR,0,0,5,
741_5007_2_6597,4,EUR,0,0,5,
741_5007_2_6869,4,EUR,0,0,5,
741_5007_2_7060,4,EUR,0,0,5,
741_5007_2_7336,4,EUR,0,0,5,
741_5007_2_7973,4,EUR,0,0,5,
741_5007_323_2,4,EUR,0,0,5,
741_5007_323_324,4,EUR,0,0,5,
741_5007_323_325,4,EUR,0,0,5,
741_5007_323_326,4,EUR,0,0,5,
741_5007_323_332,4,EUR,0,0,5,
741_5007_323_333,4,EUR,0,0,5,
741_5007_323_337,4,EUR,0,0,5,
741_5007_323_338,4,EUR,0,0,5,
741_5007_323_339,4,EUR,0,0,5,
741_5007_323_340,4,EUR,0,0,5,
741_5007_323_341,4,EUR,0,0,5,
741_5007_323_342,4,EUR,0,0,5,
741_5007_323_346,4,EUR,0,0,5,
741_5007_323_2754,4,EUR,0,0,5,
741_5007_323_2839,4,EUR,0,0,5,
741_5007_323_2845,4,EUR,0,0,5,
741_5007_323_3110,4,EUR,0,0,5,
741_5007_323_3111,4,EUR,0,0,5,
741_5007_323_3134,4,EUR,0,0,5,
741_5007_323_3135,4,EUR,0,0,5,
741_5007_323_3156,4,EUR,0,0,5,
741_5007_323_3330,4,EUR,0,0,5,
741_5007_323_6104,4,EUR,0,0,5,
741_5007_323_6172,4,EUR,0,0,5,
741_5007_323_6279,4,EUR,0,0,5,
741_5007_323_6280,4,EUR,0,0,5,
741_5007_323_6284,4,EUR,0,0,5,
741_5007_323_6285,4,EUR,0,0,5,
741_5007_323_6286,4,EUR,0,0,5,
741_5007_323_6345,4,EUR,0,0,5,
741_5007_323_6367,4,EUR,0,0,5,
741_5007_323_6372,4,EUR,0,0,5,
741_5007_323_6393,4,EUR,0,0,5,
741_5007_323_6597,4,EUR,0,0,5,
741_5007_323_6869,4,EUR,0,0,5,
741_5007_323_7060,4,EUR,0,0,5,
741_5007_323_7336,4,EUR,0,0,5,
741_5007_323_7973,4,EUR,0,0,5,
741_5007_324_3135,4,EUR,0,0,5,
741_5007_324_6104,4,EUR,0,0,5,
741_5007_324_6345,4,EUR,0,0,5,
741_5007_325_324,4,EUR,0,0,5,
741_5007_325_326,4,EUR,0,0,5,
741_5007_325_332,4,EUR,0,0,5,
741_5007_325_333,4,EUR,0,0,5,
741_5007_325_337,4,EUR,0,0,5,
741_5007_325_338,4,EUR,0,0,5,
741_5007_325_339,4,EUR,0,0,5,
741_5007_325_340,4,EUR,0,0,5,
741_5007_325_341,4,EUR,0,0,5,
741_5007_325_342,4,EUR,0,0,5,
741_5007_325_346,4,EUR,0,0,5,
741_5007_325_2839,4,EUR,0,0,5,
741_5007_325_2845,4,EUR,0,0,5,
741_5007_325_3110,4,EUR,0,0,5,
741_5007_325_3111,4,EUR,0,0,5,
741_5007_325_3134,4,EUR,0,0,5,
741_5007_325_3135,4,EUR,0,0,5,
741_5007_325_3156,4,EUR,0,0,5,
741_5007_325_3330,4,EUR,0,0,5,
741_5007_325_6104,4,EUR,0,0,5,
741_5007_325_6172,4,EUR,0,0,5,
741_5007_325_6279,4,EUR,0,0,5,
741_5007_325_6280,4,EUR,0,0,5,
741_5007_325_6284,4,EUR,0,0,5,
741_5007_325_6285,4,EUR,0,0,5,
741_5007_325_6286,4,EUR,0,0,5,
741_5007_325_6345,4,EUR,0,0,5,
741_5007_325_6367,4,EUR,0,0,5,
741_5007_325_6372,4,EUR,0,0,5,
741_5007_325_6393,4,EUR,0,0,5,
741_5007_325_6597,4,EUR,0,0,5,
741_5007_325_6869,4,EUR,0,0,5,
741_5007_325_7060,4,EUR,0,0,5,
741_5007_325_7336,4,EUR,0,0,5,
741_5007_325_7973,4,EUR,0,0,5,
741_5007_326_324,4,EUR,0,0,5,
741_5007_326_3135,4,EUR,0,0,5,
741_5007_326_6104,4,EUR,0,0,5,
741_5007_326_6345,4,EUR,0,0,5,
741_5007_326_6372,4,EUR,0,0,5,
741_5007_326_6393,4,EUR,0,0,5,
741_5007_326_6597,4,EUR,0,0,5,
741_5007_332_324,4,EUR,0,0,5,
741_5007_332_326,4,EUR,0,0,5,
741_5007_332_333,4,EUR,0,0,5,
741_5007_332_337,4,EUR,0,0,5,
741_5007_332_338,4,EUR,0,0,5,
741_5007_332_339,4,EUR,0,0,5,
741_5007_332_340,4,EUR,0,0,5,
741_5007_332_341,4,EUR,0,0,5,
741_5007_332_342,4,EUR,0,0,5,
741_5007_332_346,4,EUR,0,0,5,
741_5007_332_2839,4,EUR,0,0,5,
741_5007_332_2845,4,EUR,0,0,5,
741_5007_332_3110,4,EUR,0,0,5,
741_5007_332_3111,4,EUR,0,0,5,
741_5007_332_3134,4,EUR,0,0,5,
741_5007_332_3135,4,EUR,0,0,5,
741_5007_332_3156,4,EUR,0,0,5,
741_5007_332_3330,4,EUR,0,0,5,
741_5007_332_6104,4,EUR,0,0,5,
741_5007_332_6279,4,EUR,0,0,5,
741_5007_332_6280,4,EUR,0,0,5,
741_5007_332_6284,4,EUR,0,0,5,
741_5007_332_6285,4,EUR,0,0,5,
741_5007_332_6286,4,EUR,0,0,5,
741_5007_332_6345,4,EUR,0,0,5,
741_5007_332_6367,4,EUR,0,0,5,
741_5007_332_6372,4,EUR,0,0,5,
741_5007_332_6393,4,EUR,0,0,5,
741_5007_332_6597,4,EUR,0,0,5,
741_5007_332_6869,4,EUR,0,0,5,
741_5007_332_7060,4,EUR,0,0,5,
741_5007_332_7336,4,EUR,0,0,5,
741_5007_332_7973,4,EUR,0,0,5,
741_5007_333_324,4,EUR,0,0,5,
741_5007_333_326,4,EUR,0,0,5,
741_5007_333_3135,4,EUR,0,0,5,
741_5007_333_6104,4,EUR,0,0,5,
741_5007_333_6345,4,EUR,0,0,5,
741_5007_333_6372,4,EUR,0,0,5,
741_5007_333_6393,4,EUR,0,0,5,
741_5007_333_6597,4,EUR,0,0,5,
741_5007_337_324,4,EUR,0,0,5,
741_5007_337_326,4,EUR,0,0,5,
741_5007_337_333,4,EUR,0,0,5,
741_5007_337_341,4,EUR,0,0,5,
741_5007_337_342,4,EUR,0,0,5,
741_5007_337_346,4,EUR,0,0,5,
741_5007_337_2839,4,EUR,0,0,5,
741_5007_337_2845,4,EUR,0,0,5,
741_5007_337_3110,4,EUR,0,0,5,
741_5007_337_3135,4,EUR,0,0,5,
741_5007_337_6104,4,EUR,0,0,5,
741_5007_337_6279,4,EUR,0,0,5,
741_5007_337_6285,4,EUR,0,0,5,
741_5007_337_6286,4,EUR,0,0,5,
741_5007_337_6345,4,EUR,0,0,5,
741_5007_337_6372,4,EUR,0,0,5,
741_5007_337_6393,4,EUR,0,0,5,
741_5007_337_6597,4,EUR,0,0,5,
741_5007_337_7336,4,EUR,0,0,5,
741_5007_338_324,4,EUR,0,0,5,
741_5007_338_326,4,EUR,0,0,5,
741_5007_338_333,4,EUR,0,0,5,
741_5007_338_337,4,EUR,0,0,5,
741_5007_338_339,4,EUR,0,0,5,
741_5007_338_340,4,EUR,0,0,5,
741_5007_338_341,4,EUR,0,0,5,
741_5007_338_342,4,EUR,0,0,5,
741_5007_338_346,4,EUR,0,0,5,
741_5007_338_2839,4,EUR,0,0,5,
741_5007_338_2845,4,EUR,0,0,5,
741_5007_338_3110,4,EUR,0,0,5,
741_5007_338_3111,4,EUR,0,0,5,
741_5007_338_3134,4,EUR,0,0,5,
741_5007_338_3135,4,EUR,0,0,5,
741_5007_338_3156,4,EUR,0,0,5,
741_5007_338_3330,4,EUR,0,0,5,
741_5007_338_6104,4,EUR,0,0,5,
741_5007_338_6279,4,EUR,0,0,5,
741_5007_338_6280,4,EUR,0,0,5,
741_5007_338_6284,4,EUR,0,0,5,
741_5007_338_6285,4,EUR,0,0,5,
741_5007_338_6286,4,EUR,0,0,5,
741_5007_338_6345,4,EUR,0,0,5,
741_5007_338_6372,4,EUR,0,0,5,
741_5007_338_6393,4,EUR,0,0,5,
741_5007_338_6597,4,EUR,0,0,5,
741_5007_338_7060,4,EUR,0,0,5,
741_5007_338_7336,4,EUR,0,0,5,
741_5007_338_7973,4,EUR,0,0,5,
741_5007_339_324,4,EUR,0,0,5,
741_5007_339_326,4,EUR,0,0,5,
741_5007_339_333,4,EUR,0,0,5,
741_5007_339_337,4,EUR,0,0,5,
741_5007_339_341,4,EUR,0,0,5,
741_5007_339_342,4,EUR,0,0,5,
741_5007_339_346,4,EUR,0,0,5,
741_5007_339_2839,4,EUR,0,0,5,
741_5007_339_2845,4,EUR,0,0,5,
741_5007_339_3110,4,EUR,0,0,5,
741_5007_339_3135,4,EUR,0,0,5,
741_5007_339_3330,4,EUR,0,0,5,
741_5007_339_6104,4,EUR,0,0,5,
741_5007_339_6279,4,EUR,0,0,5,
741_5007_339_6280,4,EUR,0,0,5,
741_5007_339_6285,4,EUR,0,0,5,
741_5007_339_6286,4,EUR,0,0,5,
741_5007_339_6345,4,EUR,0,0,5,
741_5007_339_6372,4,EUR,0,0,5,
741_5007_339_6393,4,EUR,0,0,5,
741_5007_339_6597,4,EUR,0,0,5,
741_5007_339_7060,4,EUR,0,0,5,
741_5007_339_7336,4,EUR,0,0,5,
741_5007_339_7973,4,EUR,0,0,5,
741_5007_340_324,4,EUR,0,0,5,
741_5007_340_326,4,EUR,0,0,5,
741_5007_340_333,4,EUR,0,0,5,
741_5007_340_337,4,EUR,0,0,5,
741_5007_340_339,4,EUR,0,0,5,
741_5007_340_341,4,EUR,0,0,5,
741_5007_340_342,4,EUR,0,0,5,
741_5007_340_346,4,EUR,0,0,5,
741_5007_340_2839,4,EUR,0,0,5,
741_5007_340_2845,4,EUR,0,0,5,
741_5007_340_3110,4,EUR,0,0,5,
741_5007_340_3135,4,EUR,0,0,5,
741_5007_340_3330,4,EUR,0,0,5,
741_5007_340_6104,4,EUR,0,0,5,
741_5007_340_6279,4,EUR,0,0,5,
741_5007_340_6280,4,EUR,0,0,5,
741_5007_340_6285,4,EUR,0,0,5,
741_5007_340_6286,4,EUR,0,0,5,
741_5007_340_6345,4,EUR,0,0,5,
741_5007_340_6372,4,EUR,0,0,5,
741_5007_340_6393,4,EUR,0,0,5,
741_5007_340_6597,4,EUR,0,0,5,
741_5007_340_7060,4,EUR,0,0,5,
741_5007_340_7336,4,EUR,0,0,5,
741_5007_340_7973,4,EUR,0,0,5,
741_5007_341_324,4,EUR,0,0,5,
741_5007_341_326,4,EUR,0,0,5,
741_5007_341_333,4,EUR,0,0,5,
741_5007_341_342,4,EUR,0,0,5,
741_5007_341_346,4,EUR,0,0,5,
741_5007_341_2839,4,EUR,0,0,5,
741_5007_341_2845,4,EUR,0,0,5,
741_5007_341_3110,4,EUR,0,0,5,
741_5007_341_3135,4,EUR,0,0,5,
741_5007_341_6104,4,EUR,0,0,5,
741_5007_341_6279,4,EUR,0,0,5,
741_5007_341_6285,4,EUR,0,0,5,
741_5007_341_6286,4,EUR,0,0,5,
741_5007_341_6345,4,EUR,0,0,5,
741_5007_341_6372,4,EUR,0,0,5,
741_5007_341_6393,4,EUR,0,0,5,
741_5007_341_6597,4,EUR,0,0,5,
741_5007_341_7336,4,EUR,0,0,5,
741_5007_342_324,4,EUR,0,0,5,
741_5007_342_326,4,EUR,0,0,5,
741_5007_342_333,4,EUR,0,0,5,
741_5007_342_346,4,EUR,0,0,5,
741_5007_342_2839,4,EUR,0,0,5,
741_5007_342_2845,4,EUR,0,0,5,
741_5007_342_3110,4,EUR,0,0,5,
741_5007_342_3135,4,EUR,0,0,5,
741_5007_342_6104,4,EUR,0,0,5,
741_5007_342_6279,4,EUR,0,0,5,
741_5007_342_6285,4,EUR,0,0,5,
741_5007_342_6286,4,EUR,0,0,5,
